session_url,title,video_src,video_type
"https://www.nvidia.com/en-us/on-demand/session/other25-dynamoday11/","10:54","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_ke3k1yg6/protocol/https/format/applehttp/flavorIds/1_d8i4l924,1_rgpwrz97/a.m3u8?uiConfId=50468382&playSessionId=5ea1ea1b-f94c-82da-0140-89ed8cd8e9c0:50474f99-9f1b-bba7-a9a6-dea623f5f6ba&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LWR5bmFtb2RheTExLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-dynamoday12/","11:03","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_ow5pwan2/protocol/https/format/applehttp/flavorIds/1_mrhnvtlx,1_t7n8ig3l,1_q02jy4op/a.m3u8?uiConfId=50468382&playSessionId=b91fedec-d787-5c7b-cf55-ae7f36a57e8f:6cefc595-bf5c-2aa9-ebae-8754d6ed8ad8&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LWR5bmFtb2RheTEyLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-dynamoday13/","13:05","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_sgbycltk/protocol/https/format/applehttp/flavorIds/1_4qa4jhnx/a.m3u8?uiConfId=50468382&playSessionId=44920ad4-3dce-7b13-cff1-fa2f19176968:66825e0b-094a-3798-6cd7-929f680fd505&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LWR5bmFtb2RheTEzLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-dynamoday14/","19:58","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_94a8bmbx/protocol/https/format/applehttp/flavorIds/1_918a7h70,1_rlrr4bqy,1_a4lcg8ca/a.m3u8?uiConfId=50468382&playSessionId=e1d9e2c8-eac0-5664-e131-875e92ef7e1e:287cc7af-7ecc-e978-4eb7-c93909240ad6&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LWR5bmFtb2RheTE0Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-dynamoday15/","15:04","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_yei4d4rk/protocol/https/format/applehttp/flavorIds/1_nt3vgqh0,1_00mkebpo,1_k30xd3qq/a.m3u8?uiConfId=50468382&playSessionId=9b2c8fdc-db9d-a418-0a59-9f0d1f5c0e82:bff708ae-8cc6-df36-904d-d1120762c2c6&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LWR5bmFtb2RheTE1Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/ces25-foretellix/","3:21","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_uyh6i9a7/protocol/https/format/applehttp/flavorIds/1_tpgm1se8,1_223cmtbz,1_m8ipm5sy,1_l4pqedi9,1_duidglwe,1_2b6dae34,1_gmsk596t,1_3u3owq8d/a.m3u8?uiConfId=50468382&playSessionId=7b0ee8d3-deea-7a52-4cdc-56f2662c046c:7e32155e-4db4-ce1d-3596-dfadfde9566a&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9jZXMyNS1mb3JldGVsbGl4Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-dynamoday16/","15:56","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_xokrngpb/protocol/https/format/applehttp/flavorIds/1_6nb5im7z/a.m3u8?uiConfId=50468382&playSessionId=ad50db5b-fc13-f8cc-9f91-58e999736d0b:dae6e984-8026-1733-2d87-94dc0cb5fc0c&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LWR5bmFtb2RheTE2Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-1/","17:45","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_5rgd73hc/protocol/https/format/applehttp/flavorIds/1_rn27gci9,1_aeexx7ld/a.m3u8?uiConfId=50468382&playSessionId=b3c41cf2-a119-143f-6e6d-5f4d10394742:2ece3e5f-cae3-fb4d-2ad7-f496c3f222b5&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS0xLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-2/","39:11:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_kuah09s3/protocol/https/format/applehttp/flavorIds/1_77zy8eln,1_0jngy5sk/a.m3u8?uiConfId=50468382&playSessionId=0e33b157-b8ef-8210-4ada-29c07f104453:60886d1e-a82a-97e8-5511-a222be0b2455&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS0yLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-3/","43:40:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_dm1zv8av/protocol/https/format/applehttp/flavorIds/1_rlkpwshv,1_06bkk6b8/a.m3u8?uiConfId=50468382&playSessionId=130209cc-5c4a-0dd7-6835-d22cc7215468:a61697e7-398b-c404-98b6-5f7b415b9598&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS0zLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-4/","48:21:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_8uo26g61/protocol/https/format/applehttp/flavorIds/1_9v5j2jtq,1_9z9mxs4t/a.m3u8?uiConfId=50468382&playSessionId=1b6ffc40-37b9-26e5-7cdd-aa680c1f4f62:917719c2-1052-6943-47dc-a7c1add74fc9&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS00Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-5/","48:23:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_uz4qv4ks/protocol/https/format/applehttp/flavorIds/1_jq45bo2p,1_hlrmexjg/a.m3u8?uiConfId=50468382&playSessionId=9e5872d0-9cee-29e9-2c53-e1a50756ad87:67cd5d52-28cc-2f07-1ba9-69686ec0d2a0&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS01Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-6/","49:52:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_3g79c5uw/protocol/https/format/applehttp/flavorIds/1_h0sh5jvv,1_q400e965/a.m3u8?uiConfId=50468382&playSessionId=9c829c45-8cb6-9287-0fb4-ab79b525641e:ef3e1b9c-ea63-739e-96a0-aea7e8ae132c&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS02Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-7/","8:42","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_xozvhfjp/protocol/https/format/applehttp/flavorIds/1_twiiae4f,1_p0peywnu,1_8u37xo9a,1_1cpynw97/a.m3u8?uiConfId=50468382&playSessionId=3fc39700-d11f-7717-b1cc-591641f9e324:5235db20-5f17-5795-d323-258f93b7bb41&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS03Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-8/","9:45","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_vowr2br7/protocol/https/format/applehttp/flavorIds/1_hz9y1i63,1_slzww9is,1_0udu7egd,1_p09hdozl,1_ojn0iw0v/a.m3u8?uiConfId=50468382&playSessionId=2f5ea80d-aa2d-6d1f-1ad1-0397f83fcee1:fbe29ed4-5b7e-2a62-f204-636bab987258&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS04Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-6g-devday-9/","9:49","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_ipdrobjx/protocol/https/format/applehttp/flavorIds/1_9lgivi4q,1_iu4h8yqh,1_i95d5nwd,1_kig03lqa/a.m3u8?uiConfId=50468382&playSessionId=9ef0c05b-f672-8cf6-3837-9ce41040d2b8:634a75d9-be65-af09-64f1-09a9902f32c1&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LTZnLWRldmRheS05Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-ms-ignite/","27:57:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_6lodotbj/protocol/https/format/applehttp/flavorIds/1_g1nabagj,1_lah947nm,1_vte7vw2f,1_p8m0k8qd,1_mx9jwc6e,1_ugk074ee/a.m3u8?uiConfId=50468382&playSessionId=bbda3a80-fd95-d4a4-49a5-293d57ba14d2:39503520-08c4-81fc-5bfe-6e4cf8a161ba&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW1zLWlnbml0ZS8=&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-neurips25-1/","17:23","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_3jh7j5bs/protocol/https/format/applehttp/flavorIds/1_v7jc2lac,1_fkqcfogo,1_51rs1ao3,1_u9gc7tzx/a.m3u8?uiConfId=50468382&playSessionId=a8017e54-eab2-8814-368b-5f1d36470861:13a2bf3b-f6b1-f3bb-046f-0012089e0192&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW5ldXJpcHMyNS0xLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-neurips25-2/","23:47","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_k9j1ypbz/protocol/https/format/applehttp/flavorIds/1_h6mf929l,1_jxzu9txt,1_utaf2j59,1_svc8i5mb,1_6n8txbhl/a.m3u8?uiConfId=50468382&playSessionId=7563f07a-7d9c-8378-1303-540e2dab2465:020d658e-3dca-4d7f-15e5-812e1e8715dd&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW5ldXJpcHMyNS0yLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-neurips25-3/","17:23","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_gesf6qou/protocol/https/format/applehttp/flavorIds/1_4fwznuvi,1_in8kmzwx,1_vls91py4,1_yebw4jo5/a.m3u8?uiConfId=50468382&playSessionId=d55de638-1fea-35df-d527-9687e4a47f90:f95af61a-51c1-277c-4c37-c7a77fd9afa5&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW5ldXJpcHMyNS0zLw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-neurips25-4/","15:27","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_f5duzs8k/protocol/https/format/applehttp/flavorIds/1_0y1vzx1b,1_tk8mb2ec,1_pbqaq20l,1_7nbxt4u9/a.m3u8?uiConfId=50468382&playSessionId=5ef4c304-17a4-a1d7-16f1-7b6bba1c59b9:4fa629bc-1656-06a7-c7ac-4eac95e04ef0&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW5ldXJpcHMyNS00Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-neurips25-5/","30:25:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_zyefjgt4/protocol/https/format/applehttp/flavorIds/1_rghx29nb,1_uni9vtno,1_0trs5uld,1_9kwuftu5/a.m3u8?uiConfId=50468382&playSessionId=4e91b9e8-fdf5-f36a-c451-ba69c3e243fa:253b8633-c5ca-2aec-1dc0-1ee2ae76a3ff&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW5ldXJpcHMyNS01Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-neurips25-6/","31:47:00","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_1zilk8tw/protocol/https/format/applehttp/flavorIds/1_fhpcf2eh,1_kif1d7zx,1_m441hvp1,1_hoo5o0hw/a.m3u8?uiConfId=50468382&playSessionId=c3b15b1d-e19a-2470-7503-c6496df10c78:91362376-899f-ee3d-d4b6-58be61fc30bb&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW5ldXJpcHMyNS02Lw==&clientTag=html5:v7.264","m3u8"
"https://www.nvidia.com/en-us/on-demand/session/other25-nv-city-scale/","3:24","https://cdnapisec.kaltura.com/p/2935771/sp/293577100/playManifest/entryId/1_jvgy24zs/protocol/https/format/applehttp/flavorIds/1_plk4i1yj,1_sbqaqvl0,1_2lbn0xg6,1_njqr4b0u,1_q7oo4jdf,1_fthfnvae/a.m3u8?uiConfId=50468382&playSessionId=97a49ecb-7295-159f-6a6b-164b3ec36b8a:de9f5f91-79e7-c13d-aef9-fbcf28b0dac3&referrer=aHR0cHM6Ly93d3cubnZpZGlhLmNvbS9lbi11cy9vbi1kZW1hbmQvc2Vzc2lvbi9vdGhlcjI1LW52LWNpdHktc2NhbGUv&clientTag=html5:v7.264","m3u8"
